Eg,Eic,eff
1.92,0.36,44.23464344
1.92,0.37,44.74001936
1.92,0.38,45.24949452
1.92,0.39,45.76306691
1.92,0.4,46.28073318
1.92,0.41,46.80248852
1.92,0.42,47.32832649
1.92,0.43,47.8582388
1.92,0.44,48.39221506
1.92,0.45,48.93024238
1.92,0.46,49.47230491
1.92,0.47,50.01838318
1.92,0.48,50.56845305
1.92,0.49,51.12248438
1.92,0.5,51.6804388
1.92,0.51,52.24226635
1.92,0.52,52.80789984
1.92,0.53,53.37724513
1.92,0.54,53.95016293
1.92,0.55,54.52643181
1.92,0.56,55.10566331
1.92,0.57,55.68707018
1.92,0.58,56.26862674
1.92,0.59,56.84154141
1.92,0.6,57.20226301
1.92,0.61,57.80700738
1.92,0.62,58.41453251
1.92,0.63,59.02411727
1.92,0.64,59.63456178
1.92,0.65,60.24390729
1.92,0.66,60.8488553
1.92,0.67,61.44320218
1.92,0.68,62.01321856
1.92,0.69,62.5467841
1.92,0.7,62.92666549
1.92,0.71,62.66562489
1.92,0.72,61.67096289
1.92,0.73,60.45833796
1.92,0.74,59.17589151
1.92,0.75,57.86074803
1.92,0.76,56.52802617
1.92,0.77,55.18368583
1.92,0.78,53.82742612
1.92,0.79,52.46186248
1.92,0.8,51.088698
1.92,0.81,49.70911152
1.92,0.82,48.32569854
1.92,0.83,46.93952162
1.92,0.84,45.549483
1.92,0.85,44.15591661
1.92,0.86,42.75908907
1.92,0.87,41.3592135
1.92,0.88,39.95646978
1.92,0.89,38.55104916
1.92,0.9,37.14324547
1.92,0.91,35.73361937
1.92,0.92,34.32327364
1.92,0.93,32.91431825
1.92,0.94,31.51080029
1.92,0.95,30.12073568
1.92,0.96,28.7606843
1.92,0.97,30.12099558
1.92,0.98,31.511803
1.92,0.99,32.91660342
1.92,1,34.32755799
1.92,1.01,35.7408678
1.92,1.02,37.15462845
1.92,1.03,38.56782487
1.92,1.04,39.97985786
1.92,1.05,41.39032015
1.92,1.06,42.79888969
1.92,1.07,44.20527745
1.92,1.08,45.61015047
1.92,1.09,47.01851394
1.92,1.1,48.42343898
1.92,1.11,49.82445556
1.92,1.12,51.22097132
1.92,1.13,52.61218773
1.92,1.14,53.99693847
1.92,1.15,55.37334335
1.92,1.16,56.73796833
1.92,1.17,58.08343924
1.92,1.18,59.39034337
1.92,1.19,60.65043471
1.92,1.2,61.70957004
1.92,1.21,62.24834391
1.92,1.22,62.12373012
1.92,1.23,61.74707654
1.92,1.24,61.27455944
1.92,1.25,60.7639809
1.92,1.26,60.23983264
1.92,1.27,59.69825308
1.92,1.28,59.14588222
1.92,1.29,58.58679033
1.92,1.3,58.02363054
1.92,1.31,57.45821731
1.92,1.32,56.89184086
1.92,1.33,56.32544845
1.92,1.34,55.75975316
1.92,1.35,55.19530269
1.92,1.36,54.63252731
1.92,1.37,54.07176756
1.92,1.38,53.51329504
1.92,1.39,52.95732797
1.92,1.4,52.40403925
1.92,1.41,51.85356177
1.92,1.42,51.30598817
1.92,1.43,50.76136864
1.92,1.44,50.21969432
1.92,1.45,49.68087269
1.92,1.46,49.14468034
1.92,1.47,48.6107388
1.92,1.48,48.07865851
1.92,1.49,47.55273722
1.92,1.5,47.03882694
1.92,1.51,46.527942
1.92,1.52,46.02022383
1.92,1.53,45.51579146
1.92,1.54,45.01474307
1.92,1.55,44.51716139
1.92,1.56,44.02311604
1.92,1.57,43.53266639
1.92,1.58,43.04586294
1.92,1.59,42.56274724
1.92,1.6,42.08335585
1.92,1.61,41.60771811
1.92,1.62,41.13586009
1.92,1.63,40.66780317
1.92,1.64,40.20356466
1.92,1.65,39.74315799
1.92,1.66,39.2865967
1.92,1.67,38.83388718
1.92,1.68,38.38503724
1.92,1.69,37.94005155
1.92,1.7,37.4989322
1.92,1.71,37.06168028
1.92,1.72,36.62829658
1.92,1.73,36.19877968
1.92,1.74,35.77312618
1.92,1.75,35.35133522
1.92,1.76,34.9334001
1.92,1.77,34.51932072
1.92,1.78,34.10909095
1.92,1.79,33.70270753
1.92,1.8,33.30016651
1.92,1.81,32.90146805
1.92,1.82,32.50660557
1.92,1.83,32.11557984
1.92,1.84,31.72838384
1.92,1.85,31.34501026
1.92,1.86,30.96543462
1.92,1.87,30.58962007
1.92,1.88,30.21748724
1.92,1.89,29.84889113
1.92,1.9,29.48357751
1.92,1.91,29.12109723
1.93,0.01,28.91599142
1.93,0.02,29.27948551
1.93,0.03,29.64662704
1.93,0.04,30.01744981
1.93,0.05,30.39198129
1.93,0.06,30.77024505
1.93,0.07,31.15226222
1.93,0.08,31.53805242
1.93,0.09,31.9276343
1.93,0.1,32.3210258
1.93,0.11,32.71824439
1.93,0.12,33.11930708
1.93,0.13,33.52423052
1.93,0.14,33.93303097
1.93,0.15,34.34572431
1.93,0.16,34.76232603
1.93,0.17,35.18285118
1.93,0.18,35.60731438
1.93,0.19,36.03572979
1.93,0.2,36.46811107
1.93,0.21,36.90447138
1.93,0.22,37.34482337
1.93,0.23,37.78932832
1.93,0.24,38.24014823
1.93,0.25,38.69501569
1.93,0.26,39.15394096
1.93,0.27,39.61693365
1.93,0.28,40.08400269
1.93,0.29,40.55515631
1.93,0.3,41.030402
1.93,0.31,41.50974647
1.93,0.32,41.99319564
1.93,0.33,42.48075458
1.93,0.34,42.9724275
1.93,0.35,43.46821767
1.93,0.36,43.96812736
1.93,0.37,44.47215783
1.93,0.38,44.98030922
1.93,0.39,45.49258047
1.93,0.4,46.00896921
1.93,0.41,46.52947168
1.93,0.42,47.05408251
1.93,0.43,47.58279459
1.93,0.44,48.11559876
1.93,0.45,48.65248352
1.93,0.46,49.19343455
1.93,0.47,49.73843413
1.93,0.48,50.28746019
1.93,0.49,50.84048513
1.93,0.5,51.39747386
1.93,0.51,51.95838083
1.93,0.52,52.52314528
1.93,0.53,53.09168295
1.93,0.54,53.66387124
1.93,0.55,54.23951973
1.93,0.56,54.81830554
1.93,0.57,55.39960798
1.93,0.58,55.98197256
1.93,0.59,56.56039994
1.93,0.6,57.01243297
1.93,0.61,57.51005347
1.93,0.62,58.1175057
1.93,0.63,58.72736023
1.93,0.64,59.33863216
1.93,0.65,59.94971689
1.93,0.66,60.5579861
1.93,0.67,61.15877735
1.93,0.68,61.74255481
1.93,0.69,62.30208107
1.93,0.7,62.78136781
1.93,0.71,62.90806757
1.93,0.72,62.15935792
1.93,0.73,61.01044472
1.93,0.74,59.74854168
1.93,0.75,58.44125697
1.93,0.76,57.1095422
1.93,0.77,55.7621598
1.93,0.78,54.40354444
1.93,0.79,53.03625333
1.93,0.8,51.66191016
1.93,0.81,50.28162349
1.93,0.82,48.89619649
1.93,0.83,47.50623478
1.93,0.84,46.11221171
1.93,0.85,44.71450177
1.93,0.86,43.31340365
1.93,0.87,41.90915551
1.93,0.88,40.50195112
1.93,0.89,39.09196915
1.93,0.9,37.67943923
1.93,0.91,36.26476442
1.93,0.92,34.84874073
1.93,0.93,33.43291283
1.93,0.94,32.02023052
1.93,0.95,30.6164358
1.93,0.96,29.23319463
1.93,0.97,29.23326822
1.93,0.98,30.61703091
1.93,0.99,32.02185083
1.93,1,33.43619535
1.93,1.01,34.85453927
1.93,1.02,36.27416833
1.93,1.03,37.69368785
1.93,1.04,39.11232179
1.93,1.05,40.52958211
1.93,1.06,41.94511186
1.93,1.07,43.35860968
1.93,1.08,44.76979186
1.93,1.09,46.17837055
1.93,1.1,47.58927132
1.93,1.11,48.99827343
1.93,1.12,50.40308735
1.93,1.13,51.80302723
1.93,1.14,53.19713249
1.93,1.15,54.58393459
1.93,1.16,55.96092966
1.93,1.17,57.32320864
1.93,1.18,58.65924535
1.93,1.19,59.95837999
1.93,1.2,61.15913965
1.93,1.21,62.05122277
1.93,1.22,62.23565726
1.93,1.23,61.95985428
1.93,1.24,61.52995909
1.93,1.25,61.03347923
1.93,1.26,60.51124516
1.93,1.27,59.97785826
1.93,1.28,59.43032181
1.93,1.29,58.87395677
1.93,1.3,58.31212641
1.93,1.31,57.74707594
1.93,1.32,57.18037103
1.93,1.33,56.61314195
1.93,1.34,56.04622827
1.93,1.35,55.48026902
1.93,1.36,54.91576007
1.93,1.37,54.35309136
1.93,1.38,53.79257459
1.93,1.39,53.23445782
1.93,1.4,52.67894122
1.93,1.41,52.12617979
1.93,1.42,51.57629116
1.93,1.43,51.0293521
1.93,1.44,50.48539048
1.93,1.45,49.94437124
1.93,1.46,49.4061573
1.93,1.47,48.87047073
1.93,1.48,48.33690128
1.93,1.49,47.80516192
1.93,1.5,47.28443107
1.93,1.51,46.77151227
1.93,1.52,46.26167807
1.93,1.53,45.75506306
1.93,1.54,45.25177932
1.93,1.55,44.75192001
1.93,1.56,44.25556538
1.93,1.57,43.76278069
1.93,1.58,43.27362234
1.93,1.59,42.7881385
1.93,1.6,42.30636942
1.93,1.61,41.82834871
1.93,1.62,41.3541044
1.93,1.63,40.88366144
1.93,1.64,40.4170388
1.93,1.65,39.95425318
1.93,1.66,39.49531736
1.93,1.67,39.04024159
1.93,1.68,38.58903354
1.93,1.69,38.14169895
1.93,1.7,37.69824182
1.93,1.71,37.25866385
1.93,1.72,36.82296597
1.93,1.73,36.39114581
1.93,1.74,35.96320183
1.93,1.75,35.53913196
1.93,1.76,35.11893249
1.93,1.77,34.70259774
1.93,1.78,34.2901246
1.93,1.79,33.88150829
1.93,1.8,33.47674458
1.93,1.81,33.07583118
1.93,1.82,32.67876137
1.93,1.83,32.28553598
1.93,1.84,31.89614865
1.93,1.85,31.51059656
1.93,1.86,31.12886832
1.93,1.87,30.75094223
1.93,1.88,30.37677828
1.93,1.89,30.00629756
1.93,1.9,29.63935455
1.93,1.91,29.27569458
1.93,1.92,28.9148658
1.94,0.01,28.70934725
1.94,0.02,29.07117557
1.94,0.03,29.43665109
1.94,0.04,29.80580803
1.94,0.05,30.17867426
1.94,0.06,30.55527378
1.94,0.07,30.93562813
1.94,0.08,31.31975737
1.94,0.09,31.70768057
1.94,0.1,32.09941614
1.94,0.11,32.49498199
1.94,0.12,32.89439561
1.94,0.13,33.29767414
1.94,0.14,33.70483433
1.94,0.15,34.11589257
1.94,0.16,34.53086485
1.94,0.17,34.94976677
1.94,0.18,35.37261349
1.94,0.19,35.79941972
1.94,0.2,36.2301997
1.94,0.21,36.66496717
1.94,0.22,37.10373536
1.94,0.23,37.54651696
1.94,0.24,37.9933241
1.94,0.25,38.44416832
1.94,0.26,38.90078434
1.94,0.27,39.3622256
1.94,0.28,39.8277561
1.94,0.29,40.29738477
1.94,0.3,40.77111982
1.94,0.31,41.24896871
1.94,0.32,41.73093811
1.94,0.33,42.21703387
1.94,0.34,42.707261
1.94,0.35,43.20162357
1.94,0.36,43.70012472
1.94,0.37,44.20276656
1.94,0.38,44.70955013
1.94,0.39,45.2204753
1.94,0.4,45.73554069
1.94,0.41,46.25474352
1.94,0.42,46.77807952
1.94,0.43,47.30554269
1.94,0.44,47.83712511
1.94,0.45,48.37281659
1.94,0.46,48.91260429
1.94,0.47,49.45647216
1.94,0.48,50.00440012
1.94,0.49,50.55636292
1.94,0.5,51.1123285
1.94,0.51,51.67225535
1.94,0.52,52.23608837
1.94,0.53,52.80375196
1.94,0.54,53.37513759
1.94,0.55,53.95008019
1.94,0.56,54.52830805
1.94,0.57,55.10932191
1.94,0.58,55.692037
1.94,0.59,56.27327959
1.94,0.6,56.83199713
1.94,0.61,57.21008699
1.94,0.62,57.8173285
1.94,0.63,58.42725654
1.94,0.64,59.03906166
1.94,0.65,59.65142279
1.94,0.66,60.26220934
1.94,0.67,60.86781496
1.94,0.68,61.46135926
1.94,0.69,62.0392537
1.94,0.7,62.57051529
1.94,0.71,62.91527182
1.94,0.72,62.58242197
1.94,0.73,61.54236835
1.94,0.74,60.31452646
1.94,0.75,59.01976167
1.94,0.76,57.69288456
1.94,0.77,56.3468324
1.94,0.78,54.987666
1.94,0.79,53.61869471
1.94,0.8,52.24193346
1.94,0.81,50.85871502
1.94,0.82,49.46997897
1.94,0.83,48.07642197
1.94,0.84,46.67857845
1.94,0.85,45.27686956
1.94,0.86,43.87163022
1.94,0.87,42.46312735
1.94,0.88,41.05157472
1.94,0.89,39.6371545
1.94,0.9,38.22006028
1.94,0.91,36.80059218
1.94,0.92,35.37931743
1.94,0.93,33.95736019
1.94,0.94,32.53687874
1.94,0.95,31.12202473
1.94,0.96,29.72107506
1.94,0.97,28.3511216
1.94,0.98,29.72135508
1.94,0.99,31.12310133
1.94,1,32.53931796
1.94,1.01,33.96191551
1.94,1.02,35.38697837
1.94,1.03,36.81254814
1.94,1.04,38.23758514
1.94,1.05,39.66147939
1.94,1.06,41.08381928
1.94,1.07,42.50428138
1.94,1.08,43.92257643
1.94,1.09,45.33842083
1.94,1.1,46.7515183
1.94,1.11,48.16368008
1.94,1.12,49.5765577
1.94,1.13,50.98492429
1.94,1.14,52.38797076
1.94,1.15,53.78451627
1.94,1.16,55.17266342
1.94,1.17,56.54897024
1.94,1.18,57.90613417
1.94,1.19,59.2321056
1.94,1.2,60.51401472
1.94,1.21,61.60937207
1.94,1.22,62.22234875
1.94,1.23,62.12501287
1.94,1.24,61.76335774
1.94,1.25,61.29715848
1.94,1.26,60.78283982
1.94,1.27,60.25091687
1.94,1.28,59.70995157
1.94,1.29,59.15743811
1.94,1.3,58.59770496
1.94,1.31,58.03356351
1.94,1.32,57.46693142
1.94,1.33,56.89916899
1.94,1.34,56.3312715
1.94,1.35,55.76398824
1.94,1.36,55.19789322
1.94,1.37,54.63343585
1.94,1.38,54.07097223
1.94,1.39,53.51078574
1.94,1.4,52.95310475
1.94,1.41,52.39810946
1.94,1.42,51.84594159
1.94,1.43,51.29670046
1.94,1.44,50.75044601
1.94,1.45,50.20718434
1.94,1.46,49.66684489
1.94,1.47,49.129245
1.94,1.48,48.59405179
1.94,1.49,48.06086286
1.94,1.5,47.5295473
1.94,1.51,47.01429859
1.94,1.52,46.50242825
1.94,1.53,45.99369861
1.94,1.54,45.48823763
1.94,1.55,44.98615108
1.94,1.56,44.48752952
1.94,1.57,43.99244764
1.94,1.58,43.50096903
1.94,1.59,43.01314641
1.94,1.6,42.52902546
1.94,1.61,42.04864378
1.94,1.62,41.57203456
1.94,1.63,41.09922343
1.94,1.64,40.63023444
1.94,1.65,40.16508387
1.94,1.66,39.70378752
1.94,1.67,39.24635839
1.94,1.68,38.79280461
1.94,1.69,38.34313253
1.94,1.7,37.89734793
1.94,1.71,37.45545261
1.94,1.72,37.01744809
1.94,1.73,36.58333512
1.94,1.74,36.15310883
1.94,1.75,35.72676948
1.94,1.76,35.30431178
1.94,1.77,34.88573302
1.94,1.78,34.47102603
1.94,1.79,34.06018838
1.94,1.8,33.65321251
1.94,1.81,33.25009546
1.94,1.82,32.85083335
1.94,1.83,32.45542011
1.94,1.84,32.06385375
1.94,1.85,31.67612966
1.94,1.86,31.29224423
1.94,1.87,30.91218385
1.94,1.88,30.53592874
1.94,1.89,30.16343754
1.94,1.9,29.79463077
1.94,1.91,29.42936284
1.94,1.92,29.06737597
1.94,1.93,28.70821895
1.95,0.01,28.50232733
1.95,0.02,28.86247038
1.95,0.03,29.22625989
1.95,0.04,29.5937305
1.95,0.05,29.96491049
1.95,0.06,30.33982425
1.95,0.07,30.71849374
1.95,0.08,31.10093944
1.95,0.09,31.48718086
1.95,0.1,31.87723683
1.95,0.11,32.27112572
1.95,0.12,32.66886549
1.95,0.13,33.07047373
1.95,0.14,33.4759677
1.95,0.15,33.88536427
1.95,0.16,34.29867995
1.95,0.17,34.71593086
1.95,0.18,35.13713269
1.95,0.19,35.56230069
1.95,0.2,35.99144968
1.95,0.21,36.42459396
1.95,0.22,36.86174734
1.95,0.23,37.30292312
1.95,0.24,37.74813403
1.95,0.25,38.19739225
1.95,0.26,38.65070937
1.95,0.27,39.10809635
1.95,0.28,39.5703967
1.95,0.29,40.03846449
1.95,0.3,40.51065222
1.95,0.31,40.98696807
1.95,0.32,41.46741946
1.95,0.33,41.95201302
1.95,0.34,42.44075452
1.95,0.35,42.93364884
1.95,0.36,43.43069997
1.95,0.37,43.93191086
1.95,0.38,44.43728343
1.95,0.39,44.94681847
1.95,0.4,45.46051555
1.95,0.41,45.97837289
1.95,0.42,46.50038725
1.95,0.43,47.02655376
1.95,0.44,47.55686566
1.95,0.45,48.09131408
1.95,0.46,48.62988759
1.95,0.47,49.17257174
1.95,0.48,49.71934831
1.95,0.49,50.27019432
1.95,0.5,50.82508047
1.95,0.51,51.38396894
1.95,0.52,51.94680974
1.95,0.53,52.51353481
1.95,0.54,53.08404767
1.95,0.55,53.65820422
1.95,0.56,54.23577335
1.95,0.57,54.81634665
1.95,0.58,55.39909053
1.95,0.59,55.98184233
1.95,0.6,56.55504939
1.95,0.61,56.91380962
1.95,0.62,57.51676038
1.95,0.63,58.12395128
1.95,0.64,58.73604077
1.95,0.65,59.34929741
1.95,0.66,59.96197362
1.95,0.67,60.57121112
1.95,0.68,61.17187778
1.95,0.69,61.76413258
1.95,0.7,62.32533082
1.95,0.71,62.78639458
1.95,0.72,62.86329514
1.95,0.73,62.03765687
1.95,0.74,60.86926468
1.95,0.75,59.59444778
1.95,0.76,58.27542443
1.95,0.77,56.93222017
1.95,0.78,55.57338877
1.95,0.79,54.20331382
1.95,0.8,52.82454348
1.95,0.81,51.43870296
1.95,0.82,50.04690543
1.95,0.83,48.64995844
1.95,0.84,47.24847063
1.95,0.85,45.84291701
1.95,0.86,44.43367356
1.95,0.87,43.02103948
1.95,0.88,41.60525297
1.95,0.89,40.18650885
1.95,0.9,38.76498945
1.95,0.91,37.34092759
1.95,0.92,35.91473328
1.95,0.93,34.48721569
1.95,0.94,33.05994786
1.95,0.95,31.6370013
1.95,0.96,30.22399593
1.95,0.97,28.82758011
1.95,0.98,28.82765368
1.95,0.99,30.22452767
1.95,1,31.63847477
1.95,1.01,33.06344566
1.95,1.02,34.49335999
1.95,1.03,35.92463819
1.95,1.04,37.35584855
1.95,1.05,38.78619841
1.95,1.06,40.21519269
1.95,1.07,41.64247182
1.95,1.08,43.06773375
1.95,1.09,44.49069473
1.95,1.1,45.91106673
1.95,1.11,47.32854071
1.95,1.12,48.74276883
1.95,1.13,50.15814026
1.95,1.14,51.56978123
1.95,1.15,52.97555839
1.95,1.16,54.37398589
1.95,1.17,55.76254221
1.95,1.18,57.13632714
1.95,1.19,58.48414989
1.95,1.2,59.8099812
1.95,1.21,61.02937843
1.95,1.22,61.97352798
1.95,1.23,62.23096529
1.95,1.24,61.96410274
1.95,1.25,61.54420173
1.95,1.26,61.05209164
1.95,1.27,60.52411877
1.95,1.28,59.98387505
1.95,1.29,59.43663869
1.95,1.3,58.87995017
1.95,1.31,58.31737771
1.95,1.32,57.75129579
1.95,1.33,57.1833559
1.95,1.34,56.614747
1.95,1.35,56.04635149
1.95,1.36,55.47883927
1.95,1.37,54.91272884
1.95,1.38,54.348428
1.95,1.39,53.78626165
1.95,1.4,53.22648908
1.95,1.41,52.66931919
1.95,1.42,52.11491597
1.95,1.43,51.56340235
1.95,1.44,51.01486503
1.95,1.45,50.46934201
1.95,1.46,49.92681371
1.95,1.47,49.38717319
1.95,1.48,48.85018437
1.95,1.49,48.31547489
1.95,1.5,47.78269795
1.95,1.51,47.2562278
1.95,1.52,46.74241284
1.95,1.53,46.23164545
1.95,1.54,45.72407257
1.95,1.55,45.21981552
1.95,1.56,44.71897617
1.95,1.57,44.2216387
1.95,1.58,43.72787597
1.95,1.59,43.23774643
1.95,1.6,42.75130268
1.95,1.61,42.26858593
1.95,1.62,41.78963336
1.95,1.63,41.31447515
1.95,1.64,40.8431366
1.95,1.65,40.37563752
1.95,1.66,39.91199686
1.95,1.67,39.45222703
1.95,1.68,38.99633974
1.95,1.69,38.54434185
1.95,1.7,38.09623982
1.95,1.71,37.65203716
1.95,1.72,37.21173733
1.95,1.73,36.77533725
1.95,1.74,36.34283959
1.95,1.75,35.91423901
1.95,1.76,35.48953316
1.95,1.77,35.06871749
1.95,1.78,34.65178666
1.95,1.79,34.23873577
1.95,1.8,33.82955899
1.95,1.81,33.42425091
1.95,1.82,33.02280539
1.95,1.83,32.62521914
1.95,1.84,32.23148608
1.95,1.85,31.84160489
1.95,1.86,31.45556769
1.95,1.87,31.07337064
1.95,1.88,30.6950027
1.95,1.89,30.32044072
1.95,1.9,29.94964238
1.95,1.91,29.5825295
1.95,1.92,29.21895677
1.95,1.93,28.85866217
1.95,1.94,28.5011955
1.96,0.01,28.29497029
1.96,0.02,28.65340915
1.96,0.03,29.01549326
1.96,0.04,29.38125766
1.96,0.05,29.75073102
1.96,0.06,30.12393813
1.96,0.07,30.50090137
1.96,0.08,30.8816416
1.96,0.09,31.26617876
1.96,0.1,31.65453212
1.96,0.11,32.04672048
1.96,0.12,32.44276227
1.96,0.13,32.84267553
1.96,0.14,33.246478
1.96,0.15,33.65418703
1.96,0.16,34.06581965
1.96,0.17,34.48139246
1.96,0.18,34.9009217
1.96,0.19,35.32442316
1.96,0.2,35.75191218
1.96,0.21,36.18340365
1.96,0.22,36.61891195
1.96,0.23,37.05845095
1.96,0.24,37.50203402
1.96,0.25,37.94967393
1.96,0.26,38.4013829
1.96,0.27,38.85717255
1.96,0.28,39.31705387
1.96,0.29,39.78103721
1.96,0.3,40.24913225
1.96,0.31,40.72380397
1.96,0.32,41.20269994
1.96,0.33,41.68575308
1.96,0.34,42.17296995
1.96,0.35,42.66435623
1.96,0.36,43.1599167
1.96,0.37,43.65965516
1.96,0.38,44.16357442
1.96,0.39,44.67167614
1.96,0.4,45.18396083
1.96,0.41,45.70042771
1.96,0.42,46.22107454
1.96,0.43,46.74589753
1.96,0.44,47.2748911
1.96,0.45,47.8080476
1.96,0.46,48.34535701
1.96,0.47,48.8868064
1.96,0.48,49.43237934
1.96,0.49,49.98205493
1.96,0.5,50.53580652
1.96,0.51,51.09359964
1.96,0.52,51.65538889
1.96,0.53,52.22111288
1.96,0.54,52.79068552
1.96,0.55,53.36398024
1.96,0.56,53.94079866
1.96,0.57,54.52080184
1.96,0.58,55.10333352
1.96,0.59,55.68684379
1.96,0.6,56.26593547
1.96,0.61,56.68034488
1.96,0.62,57.2190726
1.96,0.63,57.82489329
1.96,0.64,58.43370878
1.96,0.65,59.04489117
1.96,0.66,59.6576353
1.96,0.67,60.26974398
1.96,0.68,60.87904848
1.96,0.69,61.47993521
1.96,0.7,62.05977513
1.96,0.71,62.5811234
1.96,0.72,62.89625349
1.96,0.73,62.48616569
1.96,0.74,61.40479362
1.96,0.75,60.16257945
1.96,0.76,58.85591643
1.96,0.77,57.51763813
1.96,0.78,56.16028068
1.96,0.79,54.78980953
1.96,0.8,53.40951256
1.96,0.81,52.02140439
1.96,0.82,50.62682203
1.96,0.83,49.22671052
1.96,0.84,47.82176878
1.96,0.85,46.41253535
1.96,0.86,44.9994328
1.96,0.87,43.58279704
1.96,0.88,42.16289532
1.96,0.89,40.73994186
1.96,0.9,39.31412056
1.96,0.91,37.88562914
1.96,0.92,36.45477208
1.96,0.93,35.02212738
1.96,0.94,33.58883697
1.96,0.95,32.16067583
1.96,0.96,30.73844466
1.96,0.97,29.32565138
1.96,0.98,27.94013134
1.96,0.99,29.32589932
1.96,1,30.73941422
1.96,1.01,32.16290531
1.96,1.02,33.59367711
1.96,1.03,35.03021931
1.96,1.04,36.4673256
1.96,1.05,37.90393107
1.96,1.06,39.33941463
1.96,1.07,40.77336024
1.96,1.08,42.20544298
1.96,1.09,43.63537329
1.96,1.1,45.0628675
1.96,1.11,46.48762887
1.96,1.12,47.90933081
1.96,1.13,49.32759633
1.96,1.14,50.742853
1.96,1.15,52.15744567
1.96,1.16,53.56549791
1.96,1.17,54.96509235
1.96,1.18,56.35277265
1.96,1.19,57.72128779
1.96,1.2,59.07339231
1.96,1.21,60.36915093
1.96,1.22,61.49847727
1.96,1.23,62.18095087
1.96,1.24,62.12538218
1.96,1.25,61.76768789
1.96,1.26,61.3083415
1.96,1.27,60.79705485
1.96,1.28,60.25840153
1.96,1.29,59.71081434
1.96,1.3,59.15835541
1.96,1.31,58.59815817
1.96,1.32,58.03319858
1.96,1.33,57.46550129
1.96,1.34,56.89649793
1.96,1.35,56.32723489
1.96,1.36,55.75849793
1.96,1.37,55.19088805
1.96,1.38,54.62487478
1.96,1.39,54.0608299
1.96,1.4,53.49904968
1.96,1.41,52.93977152
1.96,1.42,52.38318537
1.96,1.43,51.8294391
1.96,1.44,51.27864002
1.96,1.45,50.73085711
1.96,1.46,50.18610712
1.96,1.47,49.64434159
1.96,1.48,49.10541009
1.96,1.49,48.56902545
1.96,1.5,48.03479829
1.96,1.51,47.50249045
1.96,1.52,46.98156217
1.96,1.53,46.46884557
1.96,1.54,45.95923514
1.96,1.55,45.45287016
1.96,1.56,44.94986678
1.96,1.57,44.45032078
1.96,1.58,43.95431406
1.96,1.59,43.46191357
1.96,1.6,42.97317792
1.96,1.61,42.48815394
1.96,1.62,42.00688293
1.96,1.63,41.52939874
1.96,1.64,41.05573073
1.96,1.65,40.5859016
1.96,1.66,40.11993208
1.96,1.67,39.65783691
1.96,1.68,39.1996281
1.96,1.69,38.74531642
1.96,1.7,38.29490933
1.96,1.71,37.84841033
1.96,1.72,37.4058225
1.96,1.73,36.96714795
1.96,1.74,36.53238481
1.96,1.75,36.10153151
1.96,1.76,35.67458522
1.96,1.77,35.25154145
1.96,1.78,34.83239539
1.96,1.79,34.41714164
1.96,1.8,34.00577235
1.96,1.81,33.5982846
1.96,1.82,33.19466942
1.96,1.83,32.79492108
1.96,1.84,32.39903627
1.96,1.85,32.00700689
1.96,1.86,31.61883289
1.96,1.87,31.23450512
1.96,1.88,30.85402006
1.96,1.89,30.47736397
1.96,1.9,30.10451509
1.96,1.91,29.73543209
1.96,1.92,29.37003406
1.96,1.93,29.00817482
1.96,1.94,28.64959294
1.96,1.95,28.29383659
1.97,0.01,28.08731403
1.97,0.02,28.44403038
1.97,0.03,28.80439029
1.97,0.04,29.1684292
1.97,0.05,29.53617617
1.97,0.06,29.90765637
1.97,0.07,30.28289256
1.97,0.08,30.66190602
1.97,0.09,31.0447171
1.97,0.1,31.43134549
1.97,0.11,31.82181042
1.97,0.12,32.21613076
1.97,0.13,32.61432502
1.97,0.14,33.01641138
1.97,0.15,33.42240769
1.97,0.16,33.83233146
1.97,0.17,34.24619981
1.97,0.18,34.66402947
1.97,0.19,35.08583676
1.97,0.2,35.51163757
1.97,0.21,35.94144734
1.97,0.22,36.37528101
1.97,0.23,36.81315305
1.97,0.24,37.25507739
1.97,0.25,37.70106743
1.97,0.26,38.151136
1.97,0.27,38.60529536
1.97,0.28,39.06355715
1.97,0.29,39.52593238
1.97,0.3,39.99243142
1.97,0.31,40.46306394
1.97,0.32,40.9378389
1.97,0.33,41.41831427
1.97,0.34,41.90396834
1.97,0.35,42.39380759
1.97,0.36,42.88783762
1.97,0.37,43.38606304
1.97,0.38,43.88848752
1.97,0.39,44.39511361
1.97,0.4,44.90594272
1.97,0.41,45.42097504
1.97,0.42,45.94020933
1.97,0.43,46.46364287
1.97,0.44,46.99127119
1.97,0.45,47.52308787
1.97,0.46,48.05908421
1.97,0.47,48.59924877
1.97,0.48,49.14356682
1.97,0.49,49.69201946
1.97,0.5,50.24458246
1.97,0.51,50.80122446
1.97,0.52,51.36190424
1.97,0.53,51.92656632
1.97,0.54,52.49513366
1.97,0.55,53.06749447
1.97,0.56,53.64347712
1.97,0.57,54.22279685
1.97,0.58,54.80492654
1.97,0.59,55.38871223
1.97,0.6,55.97074122
1.97,0.61,56.52748712
1.97,0.62,56.91863544
1.97,0.63,57.52398603
1.97,0.64,58.13252697
1.97,0.65,58.74373777
1.97,0.66,59.35678653
1.97,0.67,59.97035837
1.97,0.68,60.58228651
1.97,0.69,61.18858597
1.97,0.7,61.7807204
